p119,  -1256.500240,  145.724669,  -152.575208
p120,  -1298.624918,  108.598534,  -151.886868
p121,  -1298.997763,  159.273933,  -152.413432
p122,  -1299.275799,  210.167822,  -152.950833
p123,  -1340.972139,  68.758267,  -151.174898
p124,  -1340.787857,  120.191113,  -151.777814
p125,  -1340.398855,  171.985026,  -152.388027
p126,  -1339.736102,  224.160412,  -153.067452
p127,  -1338.723895,  276.843392,  -153.800710
p128,  -1382.194578,  130.902073,  -151.789945
p129,  -1380.924963,  183.481158,  -152.552793
p130,  -1379.204958,  236.598795,  -153.360769
p131,  -1420.878099,  193.604801,  -152.788516
p132,  -1255.960763,  122.062730,  -128.114921
p133,  -1299.492049,  84.867317,  -127.999334
p134,  -1300.556408,  134.251368,  -128.390895
p135,  -1301.619586,  183.572539,  -128.800720
p136,  -1342.848793,  45.440995,  -127.712816
p137,  -1343.511644,  95.698586,  -128.217502
p138,  -1344.119071,  146.064232,  -128.721157
p139,  -1344.680251,  196.515471,  -129.252144
p140,  -1345.166333,  247.102594,  -129.788624
p141,  -1386.732237,  106.062572,  -128.450669
p142,  -1386.780884,  157.239802,  -129.064927
p143,  -1386.670571,  208.709933,  -129.718428
p144,  -1428.687175,  167.611145,  -129.418665
p145,  -1256.793119,  121.507195,  -168.034929
p146,  -1300.287571,  84.359237,  -167.930483
p147,  -1301.362407,  133.733915,  -168.331046
p148,  -1302.444978,  183.039057,  -168.721437
p149,  -1343.602307,  44.986977,  -167.653824
p150,  -1344.270559,  95.244818,  -168.161693
p151,  -1344.892292,  145.616044,  -168.668119
p152,  -1345.465372,  196.057282,  -169.173701
p153,  -1345.966802,  246.646129,  -169.721128
p154,  -1387.455744,  105.637870,  -168.395372
p155,  -1387.511923,  156.837762,  -169.015671
p156,  -1387.411837,  208.304165,  -169.655329
p157,  -1429.359830,  167.233965,  -169.372040
p158,  -1256.542558,  121.011098,  -126.924624
p159,  -1299.921077,  86.817291,  -125.492610
p160,  -1301.187196,  135.432823,  -125.920504
p161,  -1302.499711,  183.863388,  -126.364029
p162,  -1342.863878,  49.711384,  -124.091541
p163,  -1343.676473,  99.620851,  -124.544816
p164,  -1344.464504,  149.605678,  -125.003190
p165,  -1345.228838,  199.618480,  -125.461230
p166,  -1345.964315,  249.706632,  -125.931128
p167,  -1386.365784,  111.913833,  -123.664866
p168,  -1386.484026,  163.033783,  -124.160593
p169,  -1386.441574,  214.498251,  -124.648710
p170,  -1427.458965,  175.442957,  -123.397676
p171,  -1257.284550,  120.872229,  -166.873868
p172,  -1300.636347,  86.604454,  -165.447769
p173,  -1301.911477,  135.266657,  -165.881166
p174,  -1303.225280,  183.669398,  -166.341991
p175,  -1343.547645,  49.456847,  -164.073442
p176,  -1344.368816,  99.374095,  -164.517267
p177,  -1345.160949,  149.363695,  -164.972756
p178,  -1345.931605,  199.381276,  -165.424063
p179,  -1346.675374,  249.491480,  -165.899512
p180,  -1387.038364,  111.625621,  -163.638144
p181,  -1387.156922,  162.757495,  -164.130617
p182,  -1387.125286,  214.220247,  -164.629845
p183,  -1428.115961,  175.131540,  -163.375479
p184,  -1344.992303,  149.471600,  -154.964990
